Surname,Firstname,NRS,Box number,Full Name,Year appointed silk,Date of correspondence,Digital ID,Archives Investigator link
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,28 Feb 1916,NRS302_333_a127_10_42918_[13]_00014,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,31 Mar 1913,NRS302_333_a127_10_42918_[12]_00001,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,04 Mar 1907,NRS302_333_a127_10_42918_[07]_00008,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,11 May 1905,NRS302_333_a127_10_42918_[05]_00009,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,30 May 1905,NRS302_333_a127_10_42918_[05]_00003,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,30 May 1905,NRS302_333_a127_10_42918_[05]_00002,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,23 Feb 1904,NRS302_333_a127_10_42918_[04]_00027,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,29 Feb 1904,NRS302_333_a127_10_42918_[04]_00024,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,29 Feb 1904,NRS302_333_a127_10_42918_[04]_00025,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,13 Jan 1904,NRS302_333_a127_10_42918_[04]_00022a,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,13 Jan 1904,NRS302_333_a127_10_42918_[04]_00022b,
Smith,Bruce,NRS302_333,10/42918,Bruce Smith,1904,16 Feb 1904,NRS302_333_a127_10_42918_[04]_00014,
Solomon,Claude,NRS302_333,10/42918,Regina V Claude Solomon,,28 Jan 1901,NRS302_333_a127_10_42918_[02]_00026,
Solomon,Claude,NRS302_333,10/42918,Regina V Claude Solomon,,28 Jan 1901,NRS302_333_a127_10_42918_[02]_00028,
Solomon,Claude,NRS302_333,10/42918,Regina V Claude Solomon,,28 Jan 1901,NRS302_333_a127_10_42918_[02]_00027,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,25 Mar 1935,NRS302_333_a127_10_42917_[21]_00007,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,29 Mar 1935,NRS302_333_a127_10_42917_[21]_00001,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,09 Apr 1935,NRS302_333_a127_10_42917_[21]_00002,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,29 Apr 1935,NRS302_333_a127_10_42917_[21]_00009,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,05 Mar 1935,NRS302_333_a127_10_42917_[21]_00010a,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,06 Mar 1935,NRS302_333_a127_10_42917_[21]_00010b,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,01 Apr 1935,NRS302_333_a127_10_42917_[21]_00011,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,29 Mar 1935,NRS302_333_a127_10_42917_[21]_00012,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,25 Mar 1935,NRS302_333_a127_10_42917_[21]_00013,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,06 Mar 1935,NRS302_333_a127_10_42917_[21]_00014a,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,07 Mar 1935,NRS302_333_a127_10_42917_[21]_00014b,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,05 Mar 1935,NRS302_333_a127_10_42917_[21]_00015,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,17 Sep 1935,NRS302_333_a127_10_42917_[22]_00001b,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,18 Sep 1935,NRS302_333_a127_10_42917_[22]_00002,
Spender,Percy Claude,NRS302_333,10/42917A,Percy Claude Spender,1935,16 Sep 1935,NRS302_333_a127_10_42917_[22]_00001a,
Stephen,Cecil Bedford,NRS302_333,10/42918,Cecil Bedford Stephen,1906,27 Nov 1905,NRS302_333_a127_10_42918_[06]_00010a,
Stephen,Cecil Bedford,NRS302_333,10/42918,Cecil Bedford Stephen,1906,27 Nov 1905,NRS302_333_a127_10_42918_[06]_00010b,
Stephen,Cecil Bedford,NRS302_333,10/42918,Cecil Bedford Stephen,1906,02 Feb 1905,NRS302_333_a127_10_42918_[06]_00011,
Stephen,Cecil Bedford,NRS302_333,10/42918,Cecil Bedford Stephen,1906,04 Mar 1907,NRS302_333_a127_10_42918_[07]_00008,
Stephen,Cecil Bedford,NRS302_333,10/42918,Cecil Bedford Stephen,1906,01 Jan 1906,NRS302_333_a127_10_42918_[06]_00034,
Stephen,Cecil Bedford,NRS302_333,10/42918,Cecil Bedford Stephen,1906,06 Feb 1906,NRS302_333_a127_10_42918_[06]_00029,
Stephen,Cecil Bedford,NRS302_333,10/42918,Cecil Bedford Stephen,1906,10 Feb 1906,NRS302_333_a127_10_42918_[06]_00031a,
Stephen,Cecil Bedford,NRS302_333,10/42918,Cecil Bedford Stephen,1906,10 Feb 1906,NRS302_333_a127_10_42918_[06]_00031b,
Stephen,Cecil Bedford,NRS302_333,10/42918,Cecil Bedford Stephen,1906,14 Feb 1916,NRS302_333_a127_10_42918_[13]_00021,
Stephen,Edward Milner,NRS302_333,10/42918,Edward Milner Stephen,1928,02 Jul 1909,NRS302_333_a127_10_42918_[08]_00029,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Edward Milner,NRS302_333,10/42918,Edward Milner Stephen,1928,02 Jul 1909,NRS302_333_a127_10_42918_[09]_00042,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Edward Milner,NRS302_333,10/42917A,Edward Milner Stephen,1928,24 Jul 1928,NRS302_333_a127_10_42917_[11]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Edward Milner,NRS302_333,10/42917A,Edward Milner Stephen,1928,05 Jul 1928,NRS302_333_a127_10_42917_[11]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Edward Milner,NRS302_333,10/42917A,Edward Milner Stephen,1928,12 Jul 1928,NRS302_333_a127_10_42917_[11]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Edward Milner,NRS302_333,10/42917A,Edward Milner Stephen,1928,01 Jul 1928,NRS302_333_a127_10_42917_[11]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Edward Milner,NRS302_333,10/42917A,Edward Milner Stephen,1928,10 Jul 1928,NRS302_333_a127_10_42917_[11]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Edward Milner,NRS302_333,10/42917A,Edward Milner Stephen,1928,05 Jul 1928,NRS302_333_a127_10_42917_[11]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Edward Milner,NRS302_333,10/42917A,Edward Milner Stephen,1928,05 Jul 1928,NRS302_333_a127_10_42917_[11]_00007,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Edward Milner,NRS302_333,10/42917A,Edward Milner Stephen,1928,11 Jul 1928,NRS302_333_a127_10_42917_[11]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,22 Jun 1928,NRS302_333_a127_10_42917_[11]_00009,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,22 Jun 1928,NRS302_333_a127_10_42917_[11]_00010,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,22 Jun 1928,NRS302_333_a127_10_42917_[11]_00022,
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,04 Jul 1928,NRS302_333_a127_10_42917_[11]_00022,
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,01 Jan 1928,NRS302_333_a127_10_42917_[11]_00023,
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,03 Jul 1928,NRS302_333_a127_10_42917_[11]_00024,
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,04 Jul 1928,NRS302_333_a127_10_42917_[11]_00013,
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,04 Jul 1928,NRS302_333_a127_10_42917_[11]_00014,
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,08 Jun 1928,NRS302_333_a127_10_42917_[11]_00015a,
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,11 Jun 1928,NRS302_333_a127_10_42917_[11]_00015b,
Stephen,Ernest Milner,NRS302_333,10/42917A,Ernest Milner Stephen,1928,02 Jul 1928,NRS302_333_a127_10_42917_[11]_00012,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\90 
Stephen,Frank Carter,NRS302_333,10/42917B,Frank Carter Stephen,1952,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00052,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\127
Stephen,Frank Carter,NRS302_333,10/42917B,Frank Carter Stephen,1952,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00026,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\127
Street,E.W.,NRS302_333,10/42917B,E.W. Street,,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00047,
Street,E.W.,NRS302_333,10/42917B,E.W. Street,,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00008,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00046,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00026,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,09 May 1949,NRS302_333_a127_10_42917_[52]_00001,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,08 Feb 1949,NRS302_333_a127_10_42917_[52]_00002a,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,23 Feb 1949,NRS302_333_a127_10_42917_[52]_00002b,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,24 Jun 1949,NRS302_333_a127_10_42917_[52]_00003,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,22 Jun 1949,NRS302_333_a127_10_42917_[52]_00004,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,22 Jun 1949,NRS302_333_a127_10_42917_[52]_00005,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,14 Jun 1949,NRS302_333_a127_10_42917_[52]_00006,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,01 Jun 1949,NRS302_333_a127_10_42917_[52]_00007,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,14 Jun 1949,NRS302_333_a127_10_42917_[52]_00008,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,01 Jun 1949,NRS302_333_a127_10_42917_[52]_00009,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,01 Jun 1949,NRS302_333_a127_10_42917_[52]_00010,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,18 Oct 1944,NRS302_333_a127_10_42917_[35]_00011,
Stuckey,Geofrey Phillip,NRS302_333,10/42917B,Geofrey Phillip Stuckey,1949,27 Nov 1944,NRS302_333_a127_10_42917_[35]_00010,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,17 Oct 1944,NRS302_333_a127_10_42917_[35]_00009b,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,23 Aug 1943,NRS302_333_a127_10_42917_[35]_00012a,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,23 Aug 1943,NRS302_333_a127_10_42917_[35]_00012b,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,11 Oct 1943,NRS302_333_a127_10_42917_[35]_00013,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,02 Oct 1943,NRS302_333_a127_10_42917_[35]_00014,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,11 Oct 1943,NRS302_333_a127_10_42917_[35]_00008,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,12 Oct 1944,NRS302_333_a127_10_42917_[35]_00009a,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,21 Nov 1945,NRS302_333_a127_10_42917_[47]_00013,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,06 Nov 1943,NRS302_333_a127_10_42917_[42]_00045,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,13 Dec 1943,NRS302_333_a127_10_42917_[42]_00038,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,01 Dec 1942,NRS302_333_a127_10_42917_[38]_00029,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,24 Aug 1943,NRS302_333_a127_10_42917_[38]_00030,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,02 Oct 1943,NRS302_333_a127_10_42917_[38]_00031,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,02 Oct 1943,NRS302_333_a127_10_42917_[38]_00032,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00011,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,26 Oct 1943,NRS302_333_a127_10_42917_[38]_00012,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00045,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00046,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00047,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00048,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00049,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00051,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00050,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00040,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00039,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00044,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00041,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00042,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,14 Oct 1943,NRS302_333_a127_10_42917_[38]_00034,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,02 Oct 1943,NRS302_333_a127_10_42917_[38]_00033,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00038,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,25 Oct 1943,NRS302_333_a127_10_42917_[38]_00036,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00037,
Sugerman,Bernard,NRS302_333,10/42917B,Bernard Sugerman,1943,01 Jan 1943,NRS302_333_a127_10_42917_[42]_00023,
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00037,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00039,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,25 Oct 1943,NRS302_333_a127_10_42917_[38]_00036,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00038,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00035,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00045,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00043,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00044,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00041,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00042,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00040,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00052,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00049,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00051,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00050,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00048,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,J.W. Anderson,,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00045,
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00046,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00047,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00011,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,13 Dec 1943,NRS302_333_a127_10_42917_[42]_00038,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,06 Nov 1943,NRS302_333_a127_10_42917_[42]_00045,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,21 Nov 1945,NRS302_333_a127_10_42917_[47]_00013,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,12 Oct 1944,NRS302_333_a127_10_42917_[35]_00009a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,01 Jan 1943,NRS302_333_a127_10_42917_[35]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,02 Oct 1943,NRS302_333_a127_10_42917_[35]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,20 Aug 1943,NRS302_333_a127_10_42917_[35]_00003a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,24 Aug 1943,NRS302_333_a127_10_42917_[35]_00003b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,14 Oct 1943,NRS302_333_a127_10_42917_[35]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,14 Oct 1943,NRS302_333_a127_10_42917_[35]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,24 Aug 1943,NRS302_333_a127_10_42917_[35]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,02 Oct 1943,NRS302_333_a127_10_42917_[35]_00007,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,11 Oct 1943,NRS302_333_a127_10_42917_[35]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Taylor,Alan Russell,NRS302_333,10/42917B,Alan Russell Taylor,1943,17 Oct 1944,NRS302_333_a127_10_42917_[35]_00009b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\74
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[18]_00018,
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[18]_00023,
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[19]_00045,
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[19]_00038,
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[19]_00042,
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[19]_00040,
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[19]_00039,
Teece,Richard Clive,NRS302_333,10/42917B,Richard Clive Teece,1922,15 Dec 1942,NRS302_333_a127_10_42917_[36]_00013,
Teece,Richard Clive,NRS302_333,10/42917B,Richard Clive Teece,1922,08 Dec 1942,NRS302_333_a127_10_42917_[36]_00014,
Teece,Richard Clive,NRS302_333,10/42917B,Richard Clive Teece,1922,08 Dec 1942,NRS302_333_a127_10_42917_[36]_00015,
Teece,Richard Clive,NRS302_333,10/42917B,Richard Clive Teece,1922,18 Nov 1942,NRS302_333_a127_10_42917_[41]_00015,
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[18]_00009,
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[18]_00001,
Teece,Richard Clive,NRS302_333,10/42918,Richard Clive Teece,1922,,NRS302_333_a127_10_42918_[18]_00002,
Telfer,B.F.F.,NRS302_333,10/42917B,B.F.F. Telfer,,17 Nov 1942,NRS302_333_a127_10_42917_[36]_00003a,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00011,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00017,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00018,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00019,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00020,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00021,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00022,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00001,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00006,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00007,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00003,
Thomson,Alexander [Alec],NRS302_333,10/42918,Alexander [Alec] Thomson,1920,,NRS302_333_a127_10_42918_[16]_00002,
Tonking ,K.J.,NRS302_333,10/42917B,K.J. Tonking ,,07 Dec 1944,NRS302_333_a127_10_42917_[39]_00028,
Tonking ,K.J.,NRS302_333,10/42917B,K.J. Tonking ,,07 Dec 1944,NRS302_333_a127_10_42917_[39]_00029,
Tonking ,K.J.,NRS302_333,10/42917B,K.J. Tonking ,,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00011,
